title,buyer_name,publication_date,publication_number,country,category,priority_bucket,cpv_code,url,source,raw_text
France – Architectural services for buildings – MAITRISE D'OEUVRE DE TRAVAUX DE RESTAURATION DES IMMEUBLES CLASSES OU INSCRITS AU TITRE DES MONUMENTS HISTORIQUES,Commune de NARBONNE,,298-2025,FRA,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/298-2025,TED,France – Architectural services for buildings – MAITRISE D'OEUVRE DE TRAVAUX DE RESTAURATION DES IMMEUBLES CLASSES OU INSCRITS AU TITRE DES MONUMENTS HISTORIQUES | https://ted.europa.eu/en/notice/-/detail/298-2025 | &amp;lt;br/&amp;gt;L'accord-cadre sera exécuté par l'émission de bons de commande.&amp;lt;br/&amp;gt;Le détail des missions confiées au titulaire figure au cahier des charges.&amp;lt;br/&amp;gt;Les prestations sont réglées par des prix forfaitaires.&amp;lt;br/&amp;gt;Les montants estimatifs sont indicatifs et comprennent la totalité des périodes de reconduction.&amp;lt;br/&amp;gt;Les montants estimatifs sont indicatifs et comprennent les options (prestations similaires et reconductions).&amp;lt;br/&amp;gt;&amp;lt;br/&amp;gt;
Germany – Architectural services for buildings – Vergabe von Objektplanungsleistungen (Architektur) für das Bauvorhaben „Neubau des Schwimmbades Crana Mare in Kronach“,Bayerngrund Grundstücksbeschaffungs- und Erschließungs GmbH,,2923-2025,DEU,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2923-2025,TED,"Germany – Architectural services for buildings – Vergabe von Objektplanungsleistungen (Architektur) für das Bauvorhaben „Neubau des Schwimmbades Crana Mare in Kronach“ | https://ted.europa.eu/en/notice/-/detail/2923-2025 | Die Stadt Kronach hat den hier benannten Auftraggeber beauftragt, den Neubau des städtischen Schwimmbades ""Crana Mare"" zu realisieren. In diesem Zusammenhang verfolgt der Auftraggeber mit dem hiesigen Verfahren die Beschaffung der notwendigen Objektplanungsleistungen. Hierfür wírd in Anlehnung an die VgV ein Verhandlungsverfahren mit Teilnahmewettbewerb durchgeführt. Auf der zweiten Stufe werden vergütungspflichtige planerische Lösungsvorschläge das maßgebliche Zuschlagskriterium darstellen."
"France – Architectural, engineering and planning services – MAÎTRISE D'oeUVRE POUR LA DÉFINITION, LA MISE EN oeUVRE ET LE SUIVI DU PLAN PLURI-ANNUEL DE RÉNOVATION ÉNERGIE - ACCORD-CADRE À MARCHÉS SUBSÉQUENTS MONO-ATTRIBUTAIRE DE SERVICES - 7 LOTS GÉOGRAPHIQUES",OPH 13 HABITAT,,2916-2025,FRA,URBANISM_LANDSCAPE,,,https://ted.europa.eu/en/notice/-/detail/2916-2025,TED,"France – Architectural, engineering and planning services – MAÎTRISE D'oeUVRE POUR LA DÉFINITION, LA MISE EN oeUVRE ET LE SUIVI DU PLAN PLURI-ANNUEL DE RÉNOVATION ÉNERGIE - ACCORD-CADRE À MARCHÉS SUBSÉQUENTS MONO-ATTRIBUTAIRE DE SERVICES - 7 LOTS GÉOGRAPHIQUES | https://ted.europa.eu/en/notice/-/detail/2916-2025 | Le montant maximum pour 4 ans est de 267 240, 00 euro(s) HT"
Hungary – Engineering design services – Kelebia – komplex különszintű átvezetés tervezése,Építési és Közlekedési Minisztérium,,2908-2025,HUN,ARCHITECTURE_GENERAL,,,https://ted.europa.eu/en/notice/-/detail/2908-2025,TED,"Hungary – Engineering design services – Kelebia – komplex különszintű átvezetés tervezése | https://ted.europa.eu/en/notice/-/detail/2908-2025 | Kelebia településen az 5501. jelű Kelebia – Baja összekötő út (mint országos közút) 2x1 forgalmi sávos, másodrendű főúti paramétekkel rendelkező, a 150 számú Budapest - Belgrád vasútvonalat keresztező, külön szintű átvezetésének tervezése tanulmányterv, engedélyezési és kiviteli terv szinten. Tanulmánytervben vizsgálandó, hogy a vasút keresztezés közúti aluljáróval vagy felüljáróval történjen. EVD készítése és illetékes környezetvédelmi hatósághoz való benyújtása is feladat. Továbbiakban a feladat a kiválasztott szerkezet teljes körű engedélyeztetése, minden érintettől hozzájárulás beszerzése, kiviteli tervek elkészítése és a majdani kivitelezéshez szükséges tender tervdokumentáció elkészítése. Valamint feladat a független statika elkészítése, az érintett Önkormányzatoknál a településrendezési eszközökkel való összhang vizsgálata és szükség esetén az eszközök módosításának kezdeményezése, a módosításban való részvétel, valamint a kisajátítási eljárás lefolytatásához szükséges kettős záradékkal ellátott kisajátítási tervek leszállítása. Főbb mennyiségek: 5501. jelű Kelebia – Baja összekötő út ~7+300 szelvényében Kelebia belterületén, a 150 sz. Budapest-Belgrád vasútvonal 1 db külön szintű keresztezés tervezése kiviteli tervig bezárólag. A feladat részletes leírását a szerződéstervezet, illetve annak mellékletét képező tervezési feladatleírás (műszaki leírás) tartalmazza."
"Poland – Architectural, construction, engineering and inspection services – Wykonanie dokumentacji projektowej pawilonu ekspozycyjnego (z zagospodarowaniem terenu) oraz założeń wystawy stałej Muzeum Archeologicznego w Biskupinie",Muzeum Archeologiczne w Biskupinie,,2882-2025,POL,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2882-2025,TED,"Poland – Architectural, construction, engineering and inspection services – Wykonanie dokumentacji projektowej pawilonu ekspozycyjnego (z zagospodarowaniem terenu) oraz założeń wystawy stałej Muzeum Archeologicznego w Biskupinie | https://ted.europa.eu/en/notice/-/detail/2882-2025 | 1. Przedmiotem zamówienia jest realizacji zadanie obejmujące wykonanie dokumentacji projektowej budowy, rozbudowy lub przebudowy pawilonu ekspozycyjnego wraz z zagospodarowaniem terenu oraz z pełnieniem nadzoru autorskiego. Podstawę dla ww. dokumentacji będzie Praca Konkursowa złożona przez Wykonawcę oraz zalecenia pokonkursowe Sądu Konkursowego. 2. Wykonawca opracuje i złoży Zamawiającemu kompletną dokumentację projektową dla zadania wskazanego pkt. 1, w szczególności: 1) Wielobranżową koncepcję uwzględniającą zalecenia Sądu Konkursowego i Zamawiającego, 2) Projekt budowlany (wraz z projektem technicznym) obejmujący projekty branżowe, m.in. konstrukcyjny, projekt przyłączy, ew. likwidacji kolizji sieci, instalacji elektrycznej, w tym oświetlenia i teletechnicznej, automatyki BMS, wodociągowej, kanalizacji sanitarnej, kanalizacji deszczowej, wentylacyjnej/klimatyzacyjnej, centralnego ogrzewania, nagłaśniającej, przeciwpożarowej, antywłamaniowej (zgodnie z rozporządzeniem ministra kultury i dziedzictwa narodowego z dnia 2 września 2014 r. w sprawie zabezpieczania muzeum przed pożarem, kradzieżą i innym niebezpieczeństwem grożącym ich zniszczeniem lub utratą), w zakresie rozwiązań OZE i in. 3) projekt zagospodarowania terenu z projektem zieleni i oświetleniem (oraz instalacją nawadniającą, jeśli będzie konieczność jej zapewnienia), 4) projekt wykonawczy, w tym projekty branżowe, 5) przedmiar robót, 6) kosztorys inwestorski (uproszczony i szczegółowy), 7) specyfikacja techniczna wykonania i odbioru robót budowlanych (STWiORB), w tym branżowe, 8) uzyska prawomocne pozwolenia na budowę /zgłoszenie robót budowlanych niewymagających pozwolenia na budowę, przyjęte przez właściwy organ bez sprzeciwu. 3. Wykonawca uzyska decyzję o warunkach zabudowy lub decyzję o lokalizacji inwestycji celu publicznego dla planowanej inwestycji. 4. Ponadto Wykonawca opracuje: 1) projekty wnętrz dla pomieszczeń ogólnodostępnych (poza wystawą stałą, której projekt będzie przedmiotem oddzielnego postępowania), 2) wizualizacje (nie mniej niż 5). 5. Wykonawca zobowiązany jest do dokonywania z Zamawiającym ustaleń i uzgodnień dotyczących dokumentacji projektowych w toku realizacji Umowy, na każdym etapie opracowywania Dokumentacji. 6. Wykonawca jest zobowiązany do koordynacji dokumentacjiprojektowej z wykonawcą projektu wystawy stałej (poza sytuacją, w której czas realizacji tych projektów nie będzie się pokrywał z przyczyn niezależnych od Wykonawcy). 7. Wykonawca uzyska wszelkie niezbędne wywiady branżowe, uzgodnienia (w szczególności z gestorami sieci), zgody, decyzje, operaty, warunki i pozwolenia, ew. wykona również aktualizację i rozszerzenie badań geotechnicznych wraz z sondowaniem oraz wykona wszelkie prace przygotowawcze, pomocnicze i towarzyszące niezbędne do prawidłowego wykonania i ukończenia przedmiotu umowy zgodnie z postanowieniami Umowy i obowiązującymi przepisami prawa, normami oraz zasadami wiedzy technicznej. 8. Szczegółowy opis przedmiot usługi, która ma być realizowana na podstawie wybranej Pracy Konkursowej został opisany w załączniku nr Z.4 Istotne postanowienia, które zostaną wprowadzone do umowy w sprawie zamówienia publicznego z uwzględnieniem zaleceń pokonkursowych Sądu Konkursowego do wybranej Pracy Konkursowej. Zalecenia pokonkursowe Sądu Konkursowego do wybranej Pracy Konkursowej stanowią integralną część Umowy. 9. Zamawiający nie stawia wymogu zatrudniania zgodnie art. 95 ust. 1 ustawy PZP."
"France – Architectural, engineering and planning services – Mission de programmation (architecturale, muséographique et paysagère) et d'assistance à maîtrise d'ouvrage dans le cadre de la réalisation du volet muséographique du Grand Projet de Site - château du HAUT-KOENIGSBOURG.",Collectivité européenne d'Alsace,,2879-2025,FRA,URBANISM_LANDSCAPE,,,https://ted.europa.eu/en/notice/-/detail/2879-2025,TED,"France – Architectural, engineering and planning services – Mission de programmation (architecturale, muséographique et paysagère) et d'assistance à maîtrise d'ouvrage dans le cadre de la réalisation du volet muséographique du Grand Projet de Site - château du HAUT-KOENIGSBOURG. | https://ted.europa.eu/en/notice/-/detail/2879-2025 | Mission de programmation (architecturale, muséographique et paysagère) et d'assistance à maîtrise d'ouvrage dans le cadre de la réalisation du volet muséographique du Grand Projet de Site - château du HAUT-KOENIGSBOURG."
"Czechia – Architectural, construction, engineering and inspection services – DÍLČÍ PROJEKTOVÉ A KONZULTAČNÍ PRÁCE NA PROJEKTU TERMINÁL PRAHA VÝCHOD - Dodatek 5 k SOD, část 2/2","Správa železnic, státní organizace",,2845-2025,CZE,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2845-2025,TED,"Czechia – Architectural, construction, engineering and inspection services – DÍLČÍ PROJEKTOVÉ A KONZULTAČNÍ PRÁCE NA PROJEKTU TERMINÁL PRAHA VÝCHOD - Dodatek 5 k SOD, část 2/2 | https://ted.europa.eu/en/notice/-/detail/2845-2025 | Jedná se o jednací řízení bez uveřejnění navazující na soutěž o návrh s názvem „TERMINÁL PRAHA VÝCHOD“, jejíž oznámení bylo dne 4. 9. 2020 uveřejněno ve Věstníku veřejných zakázek pod evidenčním číslem Z2020-031279 a v Úředním věstníku Evropské Unie pod evidenčním číslem 2020/S 175-423793, k účasti v JŘBU navazujícím na soutěž o návrh. Účelem JŘBU navazujícího na soutěž o návrh je bližší konkretizace podmínek, za nichž bude veřejná zakázka, jejímž předmětem je výběr dodavatele projekčních a konzultačních prací na projektu TERMINÁL PRAHA VÝCHOD, zadána."
"Latvia – Architectural and related services – Būvprojekta izstrāde un autoruzraudzība darbnīcas telpu ierīkošanai Klostera ielā 2, Limbažos",Limbažu novada pašvaldība,,2808-2025,LVA,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2808-2025,TED,"Latvia – Architectural and related services – Būvprojekta izstrāde un autoruzraudzība darbnīcas telpu ierīkošanai Klostera ielā 2, Limbažos | https://ted.europa.eu/en/notice/-/detail/2808-2025 | Būvprojekta izstrāde un autoruzraudzība darbnīcas telpu ierīkošanai Klostera ielā 2, Limbažos"
Bulgaria – Construction work – „Проектиране и изпълнение на строеж и упражняване на авторски надзор по време на строителството“ по обособени позиции.,ОБЩИНА СВИЩОВ,,2769-2025,BGR,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2769-2025,TED,"Bulgaria – Construction work – „Проектиране и изпълнение на строеж и упражняване на авторски надзор по време на строителството“ по обособени позиции. | https://ted.europa.eu/en/notice/-/detail/2769-2025 | Предметът на Обособената позиция включва дейностите: 1.    ИЗРАБОТВАНЕ НА ИНВЕСТИЦИОНЕН ПРОЕКТ във фаза „Работен проект“ за внедряване на най-ефективния пакет от енергоспестяващи мерки за сградата, с който се постига минимум клас на енергопотребление „В” при спазване на пакета от енергоспестяващи мерки (ЕСМ), предложени в техническото и енергийното обследване и осигуряване на достъпна среда в сградата на хора със затруднено придвижване съгласно изискванията на Наредба №РД-02-20-2 от 26.01.2021 г. за определяне на изискванията за достъпност и универсален дизайн на елементите на достъпната среда в урбанизираната територия и на сградите и съоръженията на многофамилната жилищна сграда намираща се на адрес: гр. Свищов, ул. „Патриарх Евтимий №69“. 2.    УПРАЖНЯВАНЕ НА АВТОРСКИ НАДЗОР по време на изпълнението на строителните и монтажните работи в съответствие с изискванията на чл. 162, ал. 2 и ал. 3 от Закона за устройство на територията. 3.    ИЗВЪРШВАНЕ НА СТРОИТЕЛНО-МОНТАЖНИТЕ РАБОТИ на многофамилната жилищна сграда в гр. Свищов съгласно изготвения от Изпълнителя, съгласуван и одобрен по съответния ред работен инвестиционен проект. Предвижда се изпълнение на следните основни строително-монтажни работи: -    Мярка за енергоспестяване В1: Топлоизолация на стени - Доставка и монтаж на топлоизолационна система тип EPS, δ= 12 cm, Доставка и монтаж на топлоизолационна система no страници на прозорци, тип ХPS, δ=2 cm,  Полагане на цветна силикатна екстериорна мазилка (по цветен проект) по външни стени върху топлоизолационна система, вкл. грундиране – 4568,45 м2; -    Мярка за енергоспестяване В3: Топлоизолация  на покрив -  Доставка и монтаж на топлоизолация от минерална вата с дебелина 10 сm – 1070 м2, Доставка и монтаж на топлоизолационна система тип ХPS, δ= 10 сm – 159 м2; -    Мярка за енергоспестяване В4: Топлоизолация на под -  Подмяна на дограма по стени на сутерен – 27,63 м2,  Доставка и монтаж на топлоизолационна система  тип ХPS, δ=10 сm и  полагане на цветна силикатна екстериорна мазилка (по цветен проект) по външни стени върху топлоизолационна система, вкл. грундиране – 470,60 м2; -    Мярка за енергоспестяване В5: Подмяна дограма -  Демонтаж на съществуваща дограма и Доставка и монтаж на PVC дограма с двоен стъклопакет, с едно ниско емисионно външно стъкло, с коефициент на топлопреминаване ≤1.40 W/m2К – 767,64 м2, Доставка и монтаж на външен и вътрешен подпрозоречен перваз – 808,53 л.м; -    Мярка за енергоспестяване С12: Осветителна инсталация – Демонтаж на стари осветителни тела и доставка и монтаж на нови енергоспестяващи осветителни тела с датчици за движение и светлина – 43 бр. -    Мерки за подобряване достъпа за хора със затруднено придвижване - Изпълнение на СМР за подобряване достъпа за хора със затруднено придвижване до входните врати на 5-те блок-секции. Строежът е ЧЕТВЪРТА КАТЕГОРИЯ, съгласно чл. 9 от Наредба №1 от 30.07.2003 г. за номенклатурата на видовете строежи и писмо изх. №ВТ-1524-02-720/10.06.2016 г. на началника на ДНСК София. Подробните изисквания за изпълнение са съгласно Техническата спецификация по обособена позиция №1, неразделна част от документацията за участие."
France – Architectural services for building extensions – Concours restreint de maîtrise d'oeuvre pour le lycée Pierre Mendès France à Vitrolles (13127),Région Provence-Alpes-Côte d'Azur,,2646-2025,FRA,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2646-2025,TED,"France – Architectural services for building extensions – Concours restreint de maîtrise d'oeuvre pour le lycée Pierre Mendès France à Vitrolles (13127) | https://ted.europa.eu/en/notice/-/detail/2646-2025 | Maîtrise d'oeuvre pour la Création d'une cuisine centrale et ses logements de fonction attachés, d'une nouvelle demi-pension, le réaménagement de la demi-pension existante en salles de classe banalisées, l'extension restructuration du pôle aéronautique et le réaménagement des espaces extérieurs. Estimation des travaux : 15 800 000 euro(s) HT"
Poland – Construction work – Budowa kanalizacji kablowej wraz z przebudową posadowienia polegającą na wzmocnieniu fundamentów budynku Łódzkiego Domu Kultury,Centralny Port Komunikacyjny sp. z o.o.,,2634-2025,POL,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2634-2025,TED,"Poland – Construction work – Budowa kanalizacji kablowej wraz z przebudową posadowienia polegającą na wzmocnieniu fundamentów budynku Łódzkiego Domu Kultury | https://ted.europa.eu/en/notice/-/detail/2634-2025 | 1. Przedmiot zamówienia obejmuje swoim zakresem: 1) wykonanie dokumentacji projektowej niezbędnej do zgłoszenia lub pozyskania pozwolenia na budowę dla przebudowy sieci uzbrojenia terenu; 2) opracowanie projektów budowlano-wykonawczych: przebudowy sieci ciepłowniczej i przyłącza ciepłowniczego, przebudowy kabli elektroenergetycznych niskiego i średniego napięcia w związku z kolizją wtórną z planowaną siecią ciepłowniczą w ul. Traugutta, przebudowy sieci i przyłącza wodociągowego oraz przebudowy kanalizacji teletechnicznej wraz z przyłączami telekomunikacji (uzyskanie pozwoleń na budowę bądź zgłoszenia robót, uzyskanie uzgodnień z gestorami sieci; 3) sporządzenie i uzgodnienie z Zamawiającym projektów wykonawczych dla przedmiotowych robót budowlanych, na podstawie otrzymanego od Zamawiającego PB; 4) wykonanie wszystkich robót przygotowawczych, niezbędnych do wykonania przedmiotu Zamówienia; 5) wykonanie robót budowlanych, opisanych w: a) Projekcie budowlanym, b) Warunkach technicznych dla przebudowy sieci ciepłowniczej z przyłączem do budynku Łódzkiego Domu Kultury (dalej „ŁDK”), wydanych przez gestora sieci: VEOLIA ENERGIA Łódź S.A., c) zatwierdzonych PW, o których mowa w pkt 3), d) STWiORB, e) PFU, f) OPZ; 6) wykonanie robót budowlanych, zgodnie z zakresem przedmiotu Zamówienia, na podstawie opracowanych przez Wykonawcę projektów budowlano-wykonawczych, o których mowa w pkt 2), uprzednio odebranych przez Inżyniera Kontraktu, autorów dokumentacji projektowej oraz Zamawiającego; 7) wykonanie wszelkich czynności wymaganych przepisami prawa, zgodnie z zakresem Zamówienia na podstawie otrzymanego od Zamawiającego PB oraz opracowanych przez Wykonawcę i zatwierdzonych przez Zamawiającego PW; 8) opracowanie dokumentacji powykonawczej; 9) świadczenie usług utrzymania w okresie gwarancji jakości dla wykonanych robót budowlanych, w tym wszystkich dostarczonych w ramach niniejszego przedmiotu Zamówienia urządzeń. 2. Szczegółowy zakres przedmiotu Zamówienia został zawarty w PFU. 3. Sposób realizacji Zamówienia został zawarty w Projekcie Umowy. 4. Zamawiający przewiduje udzielenie zamówień, o których mowa w art. 388 pkt 2 lit. c Ustawy Pzp w zakresie robót wskazanych w OPZ oraz następujących branż, których łączna wartość nie przekroczy 50% wartości zamówienia netto: 1) drogowa; 2) inżynieryjna i budowlana; 3) teletechniki; 4) energetyki; 5) instalacyjnej wodno-kanalizacyjnej i sanitarnej; 6) odwodnienia; 7) wentylacji; 8) usuwanie kolizji. Zamawiający udzieli zamówienia, o którym mowa w art. 388 pkt 2 lit. c Ustawy Pzp (w trybie zamówienia z wolnej ręki) na warunkach analogicznych do tych określonych w projekcie umowy, stanowiącym załącznik nr 2 do SWZ, z zastrzeżeniem, że zmianie mogą ulec postanowienia dotyczące m. in. terminu realizacji, gwarancji, zabezpieczenia należytego wykonania umowy, kary umowne."
"Spain – Retirement home construction work – Contrato de concesión de obras para redacción de proyecto, ejecución de construcción, equipamiento y explotación de una residencia de mayores y centro de día en el Ayuntamiento de Dozón, incluido dentro del Plan de Recuperación, Transformación y Resiliencia - Financiado por la Unión Europea NextGenerationUE",Ayuntamiento de Dozón,,255-2025,ESP,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/255-2025,TED,"Spain – Retirement home construction work – Contrato de concesión de obras para redacción de proyecto, ejecución de construcción, equipamiento y explotación de una residencia de mayores y centro de día en el Ayuntamiento de Dozón, incluido dentro del Plan de Recuperación, Transformación y Resiliencia - Financiado por la Unión Europea NextGenerationUE | https://ted.europa.eu/en/notice/-/detail/255-2025 | Contrato de concesión de obras para redacción de proyecto, ejecución de construcción, equipamiento y explotación de una residencia de mayores y centro de día en el Ayuntamiento de Dozón, incluido dentro del Plan de Recuperación, Transformación y Resiliencia - Financiado por la Unión Europea NextGenerationUE"
"Czechia – Architectural, engineering and surveying services – Mapování prvků digitální technické mapy v rámci projektu Rozvoj DTM HMP",HLAVNÍ MĚSTO PRAHA,,2520-2025,CZE,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2520-2025,TED,"Czechia – Architectural, engineering and surveying services – Mapování prvků digitální technické mapy v rámci projektu Rozvoj DTM HMP | https://ted.europa.eu/en/notice/-/detail/2520-2025 | Předmětem mapování jsou komunikace a vybraná technická infrastruktura. Konkrétní objekty a požadavky na měření jsou uvedeny v zadávací dokumentaci."
France – Architectural services for buildings – Mission de maîtrise d'oeuvre pour la réhabilitation énergétique &amp;quot;plan Climat Ville de Paris&amp;quot; de 2 résidences,Habitat Social Français,,2506-2025,FRA,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2506-2025,TED,France – Architectural services for buildings – Mission de maîtrise d'oeuvre pour la réhabilitation énergétique &amp;quot;plan Climat Ville de Paris&amp;quot; de 2 résidences | https://ted.europa.eu/en/notice/-/detail/2506-2025 | Milieu occupé Certification Responsable second niveau et le Label Rénovation 150
Poland – Construction management services – Zarządzanie Projektem pt.: Rozbudowa drogi wojewódzkiej nr 102 na odcinku Trzebiatów – Kołobrzeg,Województwo Zachodniopomorskie,,2499-2025,POL,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2499-2025,TED,"Poland – Construction management services – Zarządzanie Projektem pt.: Rozbudowa drogi wojewódzkiej nr 102 na odcinku Trzebiatów – Kołobrzeg | https://ted.europa.eu/en/notice/-/detail/2499-2025 | 1. Przedmiotem zamówienia jest świadczenie usługi Zarządzania Projektem pt.: Rozbudowa drogi wojewódzkiej nr 102 na odcinku Trzebiatów – Kołobrzeg. 2. Usługa obejmuje: 1) zarządzanie i koordynację wszystkich czynności związanych z realizacją Projektu; 2) pełnienie nadzoru inwestorskiego i kontrolę nad realizacją robót budowlanych zgodnie z Prawem budowlanym i zawartą umową na roboty budowlane; 3) działania mające na celu terminowe wykonanie robót budowlanych; 4) dokumentowanie postępu robót; 5) wypełnianie obowiązków sprawozdawczych uzgodnionych z Kierownikiem Projektu; 6) sprawowanie nadzoru autorskiego zgodnie z art. 20 ust. 1 pkt 4 ustawy Prawo budowlane z dnia 7 lipca 1994 r. w formie przyjazdów na miejsce prowadzenia robót, a także prac wykonywanych w siedzibie Wykonawcy. Planowana ilość nadzorów: nadzór autorski związany z pobytem na budowie – 30 nadzorów i 70 nadzorów pełnionych w siedzibie Wykonawcy. 3. Zakres robót budowlanych obejmuje rozbudowę drogi wojewódzkiej nr 102 od przejazdu kolejowego na ul. Kołobrzeskiej w m. Trzebiatów do przepustu w km 89+200 w kierunku m. Kołobrzeg o długości ok. 21,6 km oraz remont nawierzchni bitumicznej, który rozpocznie się od przejazdu kolejowego na ul. Kołobrzeskiej, a zakończy przed rondem Niepodległości w m. Trzebiatów. Długość przebudowywanego odcinka pomiędzy Trzebiatowem a Kołobrzegiem wyniesie ok. 21,6 km, zaś remont w m. Trzebiatów obejmie ok. 650 m nawierzchni. Łączna długość obu odcinków wynosi ok. 22,25 km. Zakres robót budowlanych obejmuje m. in.: 1) przebudowę, rozbudowę i wzmocnienie jezdni drogi wojewódzkiej, 2) budowę elementów uspokojenia ruchu, 3) budowę przepustów, 4) budowę chodników, ciągów pieszo-rowerowych, zatok autobusowych, 5) budowę oświetlenia drogowego, 6) usunięcie kolizji z infrastrukturą obcą, 7) regulację urządzeń infrastruktury podziemnej, 8) roboty rozbiórkowe, 9) wycinkę kolidujących drzew i krzewów oraz wykonanie nowych nasadzeń, 10) wykonanie poboczy, 11) wykonanie oznakowania pionowego, poziomego oraz barier ochronnych i urządzeń zabezpieczających pieszych."
"Bulgaria – Architectural and related services – ,,Проектиране на работен проект за текущ ремонт на главен вход и прилежащи площи, част от съществуваща сграда с ИД 56784.510.1051.2, разположена в ПИ с ИД 56784.510.1051 по КК и КР на гр. Пловдив.“","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТИ ГЕОРГИ"" ЕАД",,2490-2025,BGR,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/2490-2025,TED,"Bulgaria – Architectural and related services – ,,Проектиране на работен проект за текущ ремонт на главен вход и прилежащи площи, част от съществуваща сграда с ИД 56784.510.1051.2, разположена в ПИ с ИД 56784.510.1051 по КК и КР на гр. Пловдив.“ | https://ted.europa.eu/en/notice/-/detail/2490-2025 | ,,Проектиране на работен проект за текущ ремонт на главен вход и прилежащи площи, част от съществуваща сграда с ИД 56784.510.1051.2, разположена в ПИ с ИД 56784.510.1051 по КК и КР на гр. Пловдив.“, съгласно техническо задание"
"Germany – Architectural, engineering and planning services – Planungsleistung: Neubau FWH Worpswede - Freianlagenplanung",Gemeinde Worpswede c/o Landkreis Osterholz - Zentrale Vergabestelle,,2427-2025,DEU,URBANISM_LANDSCAPE,,,https://ted.europa.eu/en/notice/-/detail/2427-2025,TED,"Germany – Architectural, engineering and planning services – Planungsleistung: Neubau FWH Worpswede - Freianlagenplanung | https://ted.europa.eu/en/notice/-/detail/2427-2025 | Die Gemeinde Worpswede beabsichtigt einen Neubau für die Ortsfeuerwehr Worpswede – Stützpunktfeuerwehr mit Zusatzaufgaben (55 aktive Mitglieder zuzgl.. Jugendfeuerwehr) – mit 8 Fahrzeugboxen, einer Waschhalle sowie den erforderlichen Nebenräumen nach DIN 14092 auf der gemeindeeigenen Fläche an der Bergedorfer Straße zu errichten. Auf dem selben Grundstück soll als 2.Bauabschnitt zu einem späteren Zeitpunkt der Neubau Bauhof Worpswede entstehen. Bei der Planung der Zufahrten und Verkehrswege muss dies berücksichtigt werden. Die Planung des Bauhofes sind nicht Bestandteil dieser Ausschreibung. Das Bauvorhaben soll unter ökologischen und klimafreundlichen sowie nachhaltigen Aspekten, sowie Förderkriterien (z.B. KfW-Förderprogramme) geplant und umgesetzt werden. Die Dächer werden vorgerichtet für PV Solarstrom- und/oder Solarthermieanlagen. Zur Vorbereitung des Neubaus für die Ortsfeuerwehr Worpswede werden mit diesem Verhandlungsverfahren mit Teilnahmewettbewerb die Planungsleistungen für die Freianlagen ausgeschrieben."
"Germany – Architectural, engineering and planning services – BIM Planungsleistung Sanierung Dach Bahnhof Leer (Ostfriesland)",DB InfraGO AG – Geschäftsbereich Personenbahnhöfe (Bukr 11),,2425-2025,DEU,URBANISM_LANDSCAPE,,,https://ted.europa.eu/en/notice/-/detail/2425-2025,TED,"Germany – Architectural, engineering and planning services – BIM Planungsleistung Sanierung Dach Bahnhof Leer (Ostfriesland) | https://ted.europa.eu/en/notice/-/detail/2425-2025 | BIM Planungsleistung Sanierung Dach Bahnhof Leer (Ostfriesland)"
